,name,ages,infant,toddler,school_age,full_address,province,city,provider
2788,No Longer Open,Kindergarten,N,Y,N,King st Woodville ON,Ontario,Woodville,GoDayCare.com
2789,Not Named As Of Yet( Home Day Care),Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Nappadale Street Woodville ON,Ontario,Woodville,GoDayCare.com
2790,Ange's Home Daycare,Infant Toddler,Y,Y,N,Thames St. Wyoming ON,Ontario,Wyoming,GoDayCare.com
2791,Cutie Patootie Child Care,Infant Toddler Kindergarten Preschool,Y,Y,N,5607 Michigan Line Wyoming ON,Ontario,Wyoming,GoDayCare.com
2792,Country Club House,Schoolage,N,N,Y,Freeman Road Yarker ON,Ontario,Yarker,GoDayCare.com
2793,Amy's Quality Home Child Care,Infant Toddler Preschool,Y,Y,N,Priscilla Ave York ON,Ontario,York,GoDayCare.com
2794,Nature Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,13809 Concession Road 1 Zephyr ON,Ontario,Zephyr,GoDayCare.com
2795,Atlantic Child Care Centre,Infant Toddler Kindergarten Schoolage,Y,Y,Y,18 Garfield Street Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2796,Atlantic Child Care Centre,Infant Toddler Kindergarten Schoolage,Y,Y,Y,119 Kent Street Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2797,Basilica Recreation Centre,Schoolage,N,N,Y,200 Richmond Street Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2798,Brighton School Of Early Learning,Kindergarten,N,Y,N,35 Fitzroy Street Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2799,Campus Kids Child Care Centre,Infant Toddler Kindergarten,Y,Y,N,550 University Avenue Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2800,CHANCES Early Learning Centre,Infant Toddler Kindergarten Schoolage,Y,Y,Y,16 Brighton Road Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2801,Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,spark st Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2802,East Royalty Kindergarten,Kindergarten Schoolage,N,Y,Y,1 Avonlea Drive Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2803,First Friends Child Care Centre,Toddler Kindergarten Schoolage,N,Y,Y,15 Burns Avenue Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2804,Grace Kindergarten,Kindergarten,N,Y,N,50 Kirkdale Road Charlottetown PE,Prince Edward Island,Charlottetown,GoDayCare.com
2805,April's Home Daycare,Infant Toddler Preschool,Y,Y,N,196 Upper Meadowbank Road Cornwall PE,Prince Edward Island,Cornwall,GoDayCare.com
2806,Happy Days Kindergarten And Playschool,Kindergarten,N,Y,N,17 School Street Kensington PE,Prince Edward Island,Kensington,GoDayCare.com
2807,Leaps And Bounds Childcare Centre,Toddler Kindergarten Schoolage,N,Y,Y,20 Hemlock Court Sherwood PE,Prince Edward Island,Sherwood,GoDayCare.com
2808,Little Wonders Child Care Centre,Toddler Kindergarten,N,Y,N,40 Woodlawn Drive Sherwood PE,Prince Edward Island,Sherwood,GoDayCare.com
2809,Little Squirts Day Care,Infant Toddler Kindergarten Schoolage,Y,Y,Y,175 Main Street Souris PE,Prince Edward Island,Souris,GoDayCare.com
2810,Little Blessings Childcare Centre,Infant Toddler Kindergarten Schoolage,Y,Y,Y,15 Glen Stewart Drive Stratford PE,Prince Edward Island,Stratford,GoDayCare.com
2811,Stratford Child Care Centre,Toddler Kindergarten Schoolage,N,Y,Y,1 St. John Avenue Stratford PE,Prince Edward Island,Stratford,GoDayCare.com
2812,Ada Louise Learning Centre,Toddler Kindergarten Schoolage,N,Y,Y,425 Maple Avenue Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2813,Angel Keepers Early Learning Centre,Infant Toddler Kindergarten Schoolage,Y,Y,Y,307 Poplar Ave Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2814,Dreams Unlimited Childcare Centre,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,425 Maple Ave Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2815,Global Montessori School Summerside,Toddler Preschool Schoolage,N,Y,Y,20 Water Street Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2816,Le Jardin Des Ãâtoiles,Toddler Kindergarten Schoolage,N,Y,Y,5 ave Maris Stella Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2817,Little Angels Daycare,Infant Toddler Kindergarten Schoolage,Y,Y,Y,107 Water Street Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2818,Little Bear Day Care And Kindergarten,Infant Toddler Kindergarten Schoolage,Y,Y,Y,3 George Crescent Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2819,Precious Lambs Day Care Centre,Infant Toddler Kindergarten Schoolage,Y,Y,Y,61 Pope Road Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2820,Rainbow Early Childhood Centre,Toddler Kindergarten Schoolage,N,Y,Y,382 Duke Street Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2821,Wee Wonderz Learning Centre,Toddler Preschool Schoolage,N,Y,Y,212 Green Street (YMCA Building) Summerside PE,Prince Edward Island,Summerside,GoDayCare.com
2822,Centre LâÄôArc-en-ciel,Kindergarten Schoolage,N,Y,Y,140 chemin DeBlois Tignish PE,Prince Edward Island,Tignish,GoDayCare.com
2823,Tyne Valley Play School,Toddler Kindergarten Schoolage,N,Y,Y,864 Canada Road Tyne Valley PE,Prince Edward Island,Tyne Valley,GoDayCare.com
2824,Just For Fun Play âÄôN Learn Child Care Centre,Toddler Kindergarten Schoolage,N,Y,Y,121 Winsloe Road Winsloe South PE,Prince Edward Island,Winsloe South,GoDayCare.com
2825,Ms. Lyne's Pre-K,Preschool,N,Y,N,7961 Dalkeith Ave Anjou QC,Quebec,Anjou,GoDayCare.com
2826,123 ABC,Preschool,N,Y,N,111 Pink Aylmer QC,Quebec,Aylmer,GoDayCare.com
2827,Addy's In-Home Daycare!,Toddler Kindergarten Preschool Schoolage,N,Y,Y,Rue Helenore Aylmer QC,Quebec,Aylmer,GoDayCare.com
2828,Andy's Daycare,Infant Toddler Preschool,Y,Y,N,Mulligan Aylmer QC,Quebec,Aylmer,GoDayCare.com
2829,Arc En Ciel,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,278 Des Artisans Aylmer QC,Quebec,Aylmer,GoDayCare.com
2830,Aylmer Home Daycare,Toddler Kindergarten Preschool,N,Y,N,right Aylmer QC,Quebec,Aylmer,GoDayCare.com
2831,Aylmer Home Daycare,Toddler Kindergarten Preschool,N,Y,N,Gerald Dubois Aylmer QC,Quebec,Aylmer,GoDayCare.com
2832,Barb's Daycare,Toddler Kindergarten Preschool,N,Y,N,Gordon Street Aylmer QC,Quebec,Aylmer,GoDayCare.com
2833,Cathleen's Child Care,Toddler Kindergarten Preschool Schoolage,N,Y,Y,rue de la terrasse eardley Aylmer QC,Quebec,Aylmer,GoDayCare.com
2834,Chez Moi-private Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,232 rue robert martial Aylmer QC,Quebec,Aylmer,GoDayCare.com
2835,Chez Nonna,Toddler Preschool,N,Y,N,ave des Voyageurs Aylmer QC,Quebec,Aylmer,GoDayCare.com
2836,Garderie Teddy Bear,Toddler Preschool,N,Y,N,Westcroft road Beaconsfield QC,Quebec,Beaconsfield,GoDayCare.com
2837,Home Away From Home Child Care Center,Infant Toddler Preschool,Y,Y,N,126 Acres Beaconsfield QC,Quebec,Beaconsfield,GoDayCare.com
2838,Kinder Garden House Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,493 Beaconsfield Boul. Beaconsfield QC,Quebec,Beaconsfield,GoDayCare.com
2839,KinderGarden House,Infant Toddler Preschool,Y,Y,N,493 Beaconsfield Boul. Beaconsfield QC,Quebec,Beaconsfield,GoDayCare.com
2840,LES PETITS ROMANS,Infant,Y,N,N,226 SAINT CHARLES Beaconsfield QC,Quebec,Beaconsfield,GoDayCare.com
2841,Jessie's Daycare,Infant Toddler Preschool,Y,Y,N,best street bedford QC,Quebec,Bedford,GoDayCare.com
2842,AU PRESCOLAIRE MUSICAL TRILINGUE ET VERT,Infant Toddler Kindergarten Preschool,Y,Y,N,66 Brunelle Beloeil QC,Quebec,Beloeil,GoDayCare.com
2843,Little Stars English Home Daycare,Toddler Preschool,N,Y,N,Montee Oudart Blainville QC,Quebec,Blainville,GoDayCare.com
2844,MATEECE,Infant Toddler Preschool,Y,Y,N,ERNEST-BOURQUE Blainville QC,Quebec,Blainville,GoDayCare.com
2845,Les Petits Castors,Infant Toddler Kindergarten Preschool,Y,Y,N,379 lelievre Breckenridge QC,Quebec,Breckenridge,GoDayCare.com
2846,Paradis Des Petits,Infant Toddler Preschool,Y,Y,N,185 Chemin Maple Breckenridge QC,Quebec,Breckenridge,GoDayCare.com
2847,The Do Dropin,Toddler Kindergarten,N,Y,N,chemindu marquis Breckenridge QC,Quebec,Breckenridge,GoDayCare.com
2848,Garderie Les Couleurs,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,1345 Rue Shefford Bromont QC,Quebec,Bromont,GoDayCare.com
2849,La Ribambelle Des Couleurs,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,150 Boulevard De Bromont Bromont QC,Quebec,Bromont,GoDayCare.com
2850,Au Coeur Des Enfants,Infant Toddler Kindergarten,Y,Y,N,Croissant Moreau Brossard QC,Quebec,Brossard,GoDayCare.com
2851,Babar Milieu Familial,Infant,Y,N,N,2125 croissant marin brossard QC,Quebec,Brossard,GoDayCare.com
2852,Centre For Precious Lil Ones,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Rue Alain Brossard QC,Quebec,Brossard,GoDayCare.com
2853,Garderie Imagination,Infant Toddler Preschool,Y,Y,N,7200 Bl Du Quartier Brossard QC,Quebec,Brossard,GoDayCare.com
2854,Garderie Jardin Magique,Infant Toddler Preschool,Y,Y,N,9195 Roussel Brossard QC,Quebec,Brossard,GoDayCare.com
2855,Garderie L'ile Des Pingouins,Infant Toddler,Y,Y,N,3200 1-3 Boul. Rome Brossard QC,Quebec,Brossard,GoDayCare.com
2856,Garderie Les Petits Oursons,Infant Toddler Preschool,Y,Y,N,3730 Boul. Matte Brossard QC,Quebec,Brossard,GoDayCare.com
2857,Garderie Richmond,Infant Toddler Preschool,Y,Y,N,9069 Richmond cr Brossard QC,Quebec,Brossard,GoDayCare.com
2858,Garderie Sadia,Infant Toddler Kindergarten Preschool,Y,Y,N,Peloquin Brossard QC,Quebec,Brossard,GoDayCare.com
2859,Garderie Tulips,Infant Toddler Kindergarten Preschool,Y,Y,N,890 Renoir Brossard QC,Quebec,Brossard,GoDayCare.com
2860,Little One Childcare Dayhome,Infant Toddler Kindergarten Preschool,Y,Y,N,Sauverny Candiac QC,Quebec,Candiac,GoDayCare.com
2861,Little Ones Childcare,Infant Toddler Preschool,Y,Y,N,Sauverny Candiac QC,Quebec,Candiac,GoDayCare.com
2862,Ligaya's Daycare Cantley,Infant Toddler Preschool,Y,Y,N,32 Renoir Cantley QC,Quebec,Cantley,GoDayCare.com
2863,Six Future Stars,Toddler Preschool,N,Y,N,Breton Chambly QC,Quebec,Chambly,GoDayCare.com
2864,Chez Caro,Infant Toddler Preschool,Y,Y,N,Demarais Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2865,Chez Caro,Infant Toddler Kindergarten Preschool,Y,Y,N,Rue Desmarais Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2866,Chez Sarah,Infant Toddler,Y,Y,N,Rue Edouard-Branly Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2867,Des Petits Bonheurs,Infant Toddler Preschool,Y,Y,N,277 Jupiter Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2868,Foster's In-Home Care,Infant Toddler Preschool,Y,Y,N,10 Martin Street Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2869,Garderie Pikaboo,Infant Toddler,Y,Y,N,221 albert einstein blv Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2870,Les Petits Lapins,Infant Toddler Preschool,Y,Y,N,212 st jean baptiste Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2871,Les Petits Perles,Infant,Y,N,N,Des Sittelles Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2872,Little Feet,Infant Toddler Preschool,Y,Y,N,119 maricot Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2873,Mrs. Cathy's Daycare,Infant Toddler Preschool,Y,Y,N,325 Levesque street Chateauguay QC,Quebec,Chateauguay,GoDayCare.com
2874,Eco Friendly Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,ch. Croissant Chelsea QC,Quebec,Chelsea,GoDayCare.com
2875,Little Skye Daycare,Infant Toddler Kindergarten Preschool,Y,Y,N,Chemin Patrick Chelsea Chelsea QC,Quebec,Chelsea,GoDayCare.com
2877,Chez Emy,Toddler,N,Y,N,190 denonville Chomedey QC,Quebec,Chomedey,GoDayCare.com
2878,Enfants Razmataz Kidz,Toddler Preschool,N,Y,N,"855 rue Desserte, Suite 100 Chomedey QC",Quebec,Chomedey,GoDayCare.com
2879,La Belle Academie Daycare,Toddler Preschool,N,Y,N,2062 Cure Labelle Chomedey QC,Quebec,Chomedey,GoDayCare.com
2880,Les Petits Papillons Des Patti.,Infant Toddler Preschool,Y,Y,N,5034 4th Street Chomedey QC,Quebec,Chomedey,GoDayCare.com
2881,Garderie Bebe Sucre,Infant Toddler,Y,Y,N,5719 wentworth Cote-saint-luc QC,Quebec,Cote-saint-luc,GoDayCare.com
2882,Garderie Petits Pas,Infant Toddler Kindergarten Preschool,Y,Y,N,Bessborough Cote-saint-luc QC,Quebec,Cote-saint-luc,GoDayCare.com
2883,Garderie Sesame,Infant Toddler Preschool,Y,Y,N,5555 Westminster Ave Cote-saint-luc QC,Quebec,Cote-saint-luc,GoDayCare.com
2884,Les P'titsChoux Du Kebec,Infant Toddler,Y,Y,N,116-5501 Adalbert Ave. Cote-Saint-Luc QC,Quebec,Cote-saint-luc,GoDayCare.com
2885,Sana's Blossom Daycare,Infant Toddler,Y,Y,N,Chemin Guelph Cote-saint-luc QC,Quebec,Cote-saint-luc,GoDayCare.com
2886,The Best Friends,Infant Toddler Preschool,Y,Y,N,7600 Earle st. Cote-saint-luc QC,Quebec,Cote-saint-luc,GoDayCare.com
2887,The Little Prince,Infant Toddler,Y,Y,N,7600 Earle st. ap.102 Cote-Saint-Luc H4W1N9 Cote-St-Luc QC,Quebec,Cote-st-luc,GoDayCare.com
2888,Les ChÃÉÂ©rubins,Infant Toddler Preschool,Y,Y,N,Rue Leduc Coteau-du-lac QC,Quebec,Coteau-du-lac,GoDayCare.com
2889,Les P'tits CHERUBINS,Infant Toddler,Y,Y,N,leduc Coteau-du-lac QC,Quebec,Coteau-du-lac,GoDayCare.com
2890,Enfant Main En Main,Toddler Preschool,N,Y,N,1201 Chemin D'Oka Deux-montagnes QC,Quebec,Deux-montagnes,GoDayCare.com
2891,Ashley Productions,Infant Toddler Preschool,Y,Y,N,Arthur Dollard-des-Ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2892,Baby Bear Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,spring garden Dollard-des-ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2893,BABY LUV GARDERIE,Infant Toddler,Y,Y,N,West Acres Cr. Dollard-des-Ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2894,Claudia's Day Care,Infant Toddler Preschool,Y,Y,N,McKinley Dollard-des-ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2895,Claudia's Daycare,Infant Toddler Preschool,Y,Y,N,22 Rue McKinley Dollard-des-Ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2896,Dollard-des-Ormeaux Home Daycare,Infant Toddler Preschool,Y,Y,N,Ceres Dollard-des-Ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2897,Garderie A Kids World St-Jean,Infant Toddler Kindergarten Preschool,Y,Y,N,3677 Boulevard St-Jean Dollard-des-Ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2898,Garderie Angela,Infant Toddler,Y,Y,N,Frontenac Dollard-des-Ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2899,Garderie Little Steps,Infant Toddler Preschool,Y,Y,N,182 Spring garden Dollard-des-ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2900,Happy Kids,Infant Toddler Preschool,Y,Y,N,44 Seville Dollard-des-ormeaux QC,Quebec,Dollard-des-ormeaux,GoDayCare.com
2901,A-KIDDY-Z NEST - Le Nid Des Bouts De Choux,Infant Toddler Preschool,Y,Y,N,567 Lakeshore Drive Dorval QC,Quebec,Dorval,GoDayCare.com
2902,Chantal's Home Daycare,Toddler Preschool,N,Y,N,Prince Charles ave Dorval QC,Quebec,Dorval,GoDayCare.com
2903,Garderie Du Monde Ouest,Infant Toddler Preschool,Y,Y,N,"2348 Herron, rd Dorval QC",Quebec,Dorval,GoDayCare.com
2904,Garderie Laly Coccinelle,Infant Toddler Preschool,Y,Y,N,2348/52 ch. herron Dorval QC,Quebec,Dorval,GoDayCare.com
2905,Les Amis De Nathalie Bilingual Daycare,Infant Toddler Preschool,Y,Y,N,594 Avila Legault Dorval QC,Quebec,Dorval,GoDayCare.com
2906,Les Minions De Silvie,Infant Toddler Preschool,Y,Y,N,566 boul Neptune Dorval QC,Quebec,Dorval,GoDayCare.com
2907,Little Sunshine,Toddler Preschool,N,Y,N,jean-prevost Dorval QC,Quebec,Dorval,GoDayCare.com
2908,Mother Goose,Toddler Preschool,N,Y,N,366 ave Lilas Dorval QC,Quebec,Dorval,GoDayCare.com
2909,Park Place Daycare Inc.,Toddler Preschool,N,Y,N,763 Lakeshore Blvd Dorval QC,Quebec,Dorval,GoDayCare.com
2910,Centre De La Petite Enfance ÃÄ Tire D'Aile,Infant Toddler Kindergarten Preschool,Y,Y,N,39 av. des Lilas Drummondville QC,Quebec,Drummondville,GoDayCare.com
2911,Centre De La Petite Enfance ÃÄ Tire D'Aile,Infant Toddler Kindergarten Preschool,Y,Y,N,103 boul. des Pins Drummondville QC,Quebec,Drummondville,GoDayCare.com
2912,Centre De La Petite Enfance CoopÃ©ratif Les P'Tites Abeilles,Infant Toddler Kindergarten Preschool,Y,Y,N,581 rue Lindsay Drummondville QC,Quebec,Drummondville,GoDayCare.com
2913,Centre De La Petite Enfance CoopÃ©ratif Les P'Tites Abeilles,Infant Toddler Kindergarten Preschool,Y,Y,N,155 rue Dunkin Drummondville QC,Quebec,Drummondville,GoDayCare.com
2914,Centre De La Petite Enfance Fardoche,Infant Toddler Kindergarten Preschool,Y,Y,N,50 Rue Rajotte Drummondville QC,Quebec,Drummondville,GoDayCare.com
2915,Centre De La Petite Enfance Fardoche,Infant Toddler Kindergarten Preschool,Y,Y,N,575 Rue Saint-Alfred Drummondville QC,Quebec,Drummondville,GoDayCare.com
2916,Centre De La Petite Enfance Grand-MÃ¨re Douceur,Infant Toddler Kindergarten Preschool,Y,Y,N,20 Rue Dunkin Drummondville QC,Quebec,Drummondville,GoDayCare.com
2917,Centre De La Petite Enfance La Maison De BÃ©cassine,Infant Toddler Kindergarten Preschool,Y,Y,N,2200 Rue Des Grands-Ducs Drummondville QC,Quebec,Drummondville,GoDayCare.com
2918,Centre De La Petite Enfance Le Papillon EnchantÃ©,Infant Toddler Kindergarten Preschool,Y,Y,N,114 18e Avenue Drummondville QC,Quebec,Drummondville,GoDayCare.com
2919,Centre De La Petite Enfance Les Petits Lutins De Drummondville,Infant Toddler Kindergarten Preschool,Y,Y,N,234 Rue Moisan Drummondville QC,Quebec,Drummondville,GoDayCare.com
2920,Garderie Les Petits Papillons,Toddler,N,Y,N,3217 blvd. pie-ix Duvernay QC,Quebec,Duvernay,GoDayCare.com
2921,Garderie Academie De Fabreville,Infant Toddler Preschool,Y,Y,N,505 Guillemette Fabreville QC,Quebec,Fabreville,GoDayCare.com
2922,Les Calinours,Infant Toddler Preschool,Y,Y,N,dagenais ouest Fabreville QC,Quebec,Fabreville,GoDayCare.com
2923,ACADÃÉâÄ°MIE EXCELSIORI ACADEMY,Toddler Preschool,N,Y,N,23 BOURQUE Gatineau QC,Quebec,Gatineau,GoDayCare.com
2924,Arc-en-ciel Des Petits,Infant,Y,N,N,cap-aux-meules Gatineau QC,Quebec,Gatineau,GoDayCare.com
2925,Aylmer Mon Petit Coeur,Infant Kindergarten Preschool,Y,Y,N,13 Gerald Dubois J9h7C2 Gatineau QC,Quebec,Gatineau,GoDayCare.com
2926,"AYLMER, GATINEAU HAPPY FACE",Infant Toddler Preschool,Y,Y,N,"64 RUE DE LA TERRASSE-EARDLEY, AYLMER GATINEAU QC",Quebec,Gatineau,GoDayCare.com
2927,Bright Minds Academy,Infant Toddler Preschool,Y,Y,N,Imp. Du Pampero Gatineau QC,Quebec,Gatineau,GoDayCare.com
2928,Carrefour Des Amis,Infant Toddler,Y,Y,N,Des louveteaux Gatineau QC,Quebec,Gatineau,GoDayCare.com
2929,Centre D'Ãâveil Devenir Grand,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,36 rue de LotbiniÃ¨re Gatineau QC,Quebec,Gatineau,GoDayCare.com
2930,Centre De La Petite Enfance Alakazou,Infant Toddler Kindergarten Preschool,Y,Y,N,425 Rue Nobert Gatineau QC,Quebec,Gatineau,GoDayCare.com
2931,Centre De La Petite Enfance Alakazou,Infant Toddler Kindergarten Preschool,Y,Y,N,454 Rue Joseph-Demontigny Gatineau QC,Quebec,Gatineau,GoDayCare.com
2932,Centre De La Petite Enfance BÃ©bÃ©jou,Infant Toddler Kindergarten Preschool,Y,Y,N,179 Chemin De La Savane Gatineau QC,Quebec,Gatineau,GoDayCare.com
2933,Centre De La Petite Enfance Nez-ÃÄ-Nez,Infant Toddler Kindergarten Preschool,Y,Y,N,220 Rue Davignon Granby QC,Quebec,Granby,GoDayCare.com
2934,Centre De La Petite Enfance Nez-ÃÄ-Nez,Infant Toddler Kindergarten Preschool,Y,Y,N,567 Rue Desjardins Granby QC,Quebec,Granby,GoDayCare.com
2935,Garderie Zamidoux,Toddler Preschool,N,Y,N,41 Churchill greenfield Park Greenfield Park QC,Quebec,Greenfield Park,GoDayCare.com
2936,Les Petits Crapauds,Toddler Preschool,N,Y,N,duncan street Greenfield Park QC,Quebec,Greenfield Park,GoDayCare.com
2937,Farah's Subsidized Daycare,Infant Toddler,Y,Y,N,Thurlow Hampstead QC,Quebec,Hampstead,GoDayCare.com
2938,Sunrise,Infant Toddler,Y,Y,N,5725 cote-saint-luc road (NDG) Hampstead QC,Quebec,Hampstead,GoDayCare.com
2939,Itty Bitty Ga's Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,chemin de la riviere chateauguay Howick QC,Quebec,Howick,GoDayCare.com
2940,Garderie Entre Deux Montagnes,Infant Toddler Preschool,Y,Y,N,33 Wharf Hudson QC,Quebec,Hudson,GoDayCare.com
2941,"Hudson Home To Home Daycare, Subsidized ($8.05 Per Day)",Infant Toddler Schoolage,Y,Y,Y,"Carmel,Windcrest Hudson QC",Quebec,Hudson,GoDayCare.com
2942,Sportsplus Daycare,Toddler Preschool,N,Y,N,Henri Hudson QC,Quebec,Hudson,GoDayCare.com
2943,Home To Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,51 chinook Hull QC,Quebec,Hull,GoDayCare.com
2944,Learn N' Play,Infant Toddler Preschool,Y,Y,N,65 rue de arc-en-ciel Hull QC,Quebec,Hull,GoDayCare.com
2945,Les Petites Pommes Rouge Garderie-Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Impasse du pampero Hull QC,Quebec,Hull,GoDayCare.com
2946,Ping Home Daycare,Infant Toddler Kindergarten Preschool Schoolage,Y,Y,Y,Des Mangliers Hull QC,Quebec,Hull,GoDayCare.com
2947,Garderie Da-Do,Toddler Preschool,N,Y,N,2 Place des Jardins des Vosges Ile Des Soeurs QC,Quebec,Ile Des Soeurs,GoDayCare.com
2948,Pure Smiles,Infant Toddler Preschool,Y,Y,N,216 elgar Ile Des Soeurs QC,Quebec,Ile Des Soeurs,GoDayCare.com
2949,!! West-Island Home Daycare !!,Toddler Preschool,N,Y,N,Snair Kirkland QC,Quebec,Kirkland,GoDayCare.com
2950,Daycare In Kirkland West Island,Infant Toddler Preschool,Y,Y,N,Sphinx Kirkland QC,Quebec,Kirkland,GoDayCare.com
2951,My First Steps,Toddler Preschool,N,Y,N,208 Rue Beacon Kirkland QC,Quebec,Kirkland,GoDayCare.com
2952,West Island Home Daycare,Infant Toddler Preschool,Y,Y,N,Rue Du Boise Kirkland QC,Quebec,Kirkland,GoDayCare.com
2953,Centre Educatif A Ciel Ouvert,Infant Toddler Preschool,Y,Y,N,1199 Montee de l'Eglise L'Ile-Bizard QC,Quebec,L'ile-bizard,GoDayCare.com
2954,Little Flowers ($7.75),Infant Toddler Preschool,Y,Y,N,Lavigne L'Ile-Bizard QC,Quebec,L'ile-bizard,GoDayCare.com
